,Unnamed: 0.1,Unnamed: 0,oid,oy,ox,oGEOID,oMOVEMENT_ID,did,dy,dx,dGEOID,dMOVEMENT_ID,uber_OD,sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
912348,912348,2232150,1614923782,34.0919148,-118.2405598,6037980010.0,1687.0,123479538,34.0827638,-117.9227855,6037405500.0,2078.0,"(1687.0, 2078.0)",1687.0,2078.0,3,1364.31,441.52,1312.46,1.3
719484,719484,2703414,123586046,33.9138701,-118.1994869,6037541700.0,1708.0,122608959,33.9638319,-118.1215359,6037550601.0,266.0,"(1708.0, 266.0)",1708.0,266.0,3,735.57,237.07,705.25,1.32
1105394,1105394,4168053,4025994926,33.853368,-118.0855197,6037554522.0,184.0,123545712,33.8236475,-118.1304112,6037573601.0,632.0,"(184.0, 632.0)",184.0,632.0,3,488.21,223.88,448.14,1.49
860259,860259,2297295,562113137,34.0702269,-117.8755638,6037406300.0,2081.0,4048881224,34.0616292,-117.9318204,6037406702.0,2089.0,"(2081.0, 2089.0)",2081.0,2089.0,3,454.46,165.11,429.99,1.38
804347,804347,970780,293918341,33.9283377,-118.2192589,6037540501.0,1706.0,1716461337,33.9898367,-118.2651875,6037229410.0,1412.0,"(1706.0, 1412.0)",1706.0,1412.0,3,930.62,284.34,879.73,1.42
335404,335404,2813679,122889910,34.1595124,-118.4857409,6037139701.0,1013.0,607992165,34.0454629,-118.2378507,6037206052.0,1220.0,"(1013.0, 1220.0)",1013.0,1220.0,3,1153.8,329.83,1116.05,1.28
485328,485328,1413993,123085833,34.1607421,-118.5963646,6037137502.0,999.0,123191894,34.0579934,-118.439022,6037265522.0,1541.0,"(999.0, 1541.0)",999.0,1541.0,3,1208.33,218.12,1189.45,1.19
139561,139561,1010351,122660987,33.8354453,-118.0622676,6037555107.0,530.0,1728594287,33.8088575,-118.1273862,6037574201.0,638.0,"(530.0, 638.0)",530.0,638.0,3,808.5,162.17,793.88,1.21
762048,762048,3384314,123750492,33.8276067,-118.081806,6037555211.0,402.0,7078791997,33.8599178,-118.2935822,6037292001.0,1631.0,"(402.0, 1631.0)",402.0,1631.0,3,1757.0,522.3,1678.17,1.36
1076391,1076391,4009147,3695643750,34.0214407,-118.0336345,6037500300.0,2294.0,122626876,33.9768257,-118.1275167,6037532304.0,188.0,"(2294.0, 188.0)",2294.0,188.0,3,1020.24,391.14,944.5,1.49
680445,680445,2076645,123461514,34.0942079,-117.8758202,6037403721.0,2182.0,635513546,34.121596,-117.8778832,6037403901.0,397.0,"(2182.0, 397.0)",2182.0,397.0,3,358.72,199.33,302.89,1.88
885330,885330,1851475,786402033,33.9224394,-118.1042843,6037550301.0,1776.0,122899583,33.801613,-118.1315037,6037574201.0,638.0,"(1776.0, 638.0)",1776.0,638.0,3,908.68,554.72,822.68,1.47
1101177,1101177,463359,4015017086,33.8855445,-118.2759487,6037541003.0,151.0,123000971,33.833378,-118.1562197,6037571300.0,542.0,"(151.0, 542.0)",151.0,542.0,3,841.45,236.68,817.67,1.25
192528,192528,1831749,122719768,33.8251214,-118.25705,6037543903.0,167.0,123493532,34.1632107,-118.474913,6037141400.0,1025.0,"(167.0, 1025.0)",167.0,1025.0,3,1621.87,313.49,1594.41,1.2
502832,502832,3625463,123111574,34.1603911,-118.3877677,6037125102.0,897.0,123162652,34.2012029,-118.5262463,6037131802.0,949.0,"(897.0, 949.0)",897.0,949.0,3,1186.6,453.18,1113.38,1.42
1131569,1131569,2330952,5555609136,34.0425101,-118.2326238,6037206052.0,1220.0,123528187,33.9922223,-117.9467218,6037408624.0,2238.0,"(1220.0, 2238.0)",1220.0,2238.0,3,1029.24,207.79,1012.89,1.18
1182834,1182834,4904032,9651272956,33.7927551,-118.2913736,6037294410.0,1644.0,315427955,33.8481706,-118.2597559,6037543322.0,157.0,"(1644.0, 157.0)",1644.0,157.0,3,592.6,219.13,552.84,1.45
600859,600859,1560313,123279781,33.7735217,-118.1317652,6037577606.0,691.0,122834166,33.8751925,-118.3363387,6037650003.0,2030.0,"(691.0, 2030.0)",691.0,2030.0,3,1441.89,293.43,1412.41,1.23
406286,406286,3079955,122981537,34.1410381,-117.9468599,6037430005.0,286.0,123098496,34.0646332,-117.969631,6037407001.0,2209.0,"(286.0, 2209.0)",286.0,2209.0,3,463.0,65.03,458.57,1.15
289340,289340,4575148,122829994,33.9881502,-118.0459573,6037501302.0,2121.0,122584088,34.0357802,-118.1390008,6037482701.0,1767.0,"(2121.0, 1767.0)",2121.0,1767.0,3,956.62,248.83,928.89,1.26
1128157,1128157,443679,5183624439,34.1833886,-118.21028,6037300800.0,348.0,123608461,34.156564,-118.1105773,6037462700.0,1834.0,"(348.0, 1834.0)",348.0,1834.0,3,841.69,300.57,792.86,1.41
636995,636995,4969015,123346355,33.8188816,-118.2110993,6037577700.0,617.0,10605355871,33.9152917,-118.1952658,6037541801.0,1709.0,"(617.0, 1709.0)",617.0,1709.0,3,664.34,511.7,561.71,1.65
344639,344639,2060274,122901671,33.8793283,-118.2142426,6037542402.0,207.0,123320456,33.8112619,-118.2811581,6037543607.0,161.0,"(207.0, 161.0)",207.0,161.0,3,850.58,538.83,743.67,1.6
406651,406651,3455801,122982751,34.2705541,-118.3174723,6037103201.0,709.0,1831553346,34.3158249,-118.430816,6037106020.0,734.0,"(709.0, 734.0)",709.0,734.0,3,407.5,159.86,385.64,1.36
882278,882278,3256429,728122638,34.0101025,-118.0788484,6037500404.0,1852.0,123072761,34.0590407,-118.0833825,6037482403.0,1909.0,"(1852.0, 1909.0)",1852.0,1909.0,3,470.14,177.62,436.69,1.49
577085,577085,141521,123231863,34.1505268,-117.983945,6037431002.0,1734.0,122614599,33.9227968,-118.2159639,6037540501.0,1706.0,"(1734.0, 1706.0)",1734.0,1706.0,3,1760.0,434.02,1714.44,1.25
860053,860053,132569,559828132,33.9531475,-118.4084139,6037980028.0,1697.0,122959309,33.8545689,-118.0972489,6037554522.0,184.0,"(1697.0, 184.0)",1697.0,184.0,3,1334.26,271.98,1312.49,1.19
743213,743213,4133464,123667219,34.1247404,-118.3390521,6037189703.0,1094.0,123179045,34.1584067,-118.4332796,6037128704.0,936.0,"(1094.0, 936.0)",1094.0,936.0,3,442.21,173.18,424.07,1.29
938024,938024,132316,1717039118,33.9018918,-118.352383,6037602402.0,415.0,123156250,33.9821564,-118.378162,6037703002.0,2461.0,"(415.0, 2461.0)",415.0,2461.0,3,716.05,289.41,671.76,1.4
929554,929554,688657,1711594298,33.8783946,-118.0661511,6037554514.0,177.0,122671956,33.8240166,-118.071827,6037555212.0,403.0,"(177.0, 403.0)",177.0,403.0,3,521.7,152.12,502.04,1.31
852986,852986,1458521,461491720,34.1404375,-118.0052139,6037430901.0,1731.0,122741543,34.1004538,-117.9533046,6037405002.0,68.0,"(1731.0, 68.0)",1731.0,68.0,3,665.83,133.34,652.55,1.22
30927,30927,3439530,36754714,34.1167434,-118.1530789,6037480601.0,2012.0,122910666,34.1576308,-118.4225229,6037124600.0,893.0,"(2012.0, 893.0)",2012.0,893.0,3,1762.14,388.86,1718.2,1.25
262809,262809,1382669,122799802,33.9364473,-118.2915996,6037241202.0,1501.0,7581232680,33.8640972,-118.3437462,6037650200.0,2034.0,"(1501.0, 2034.0)",1501.0,2034.0,3,574.44,283.4,532.87,1.42
907343,907343,4628030,1585254221,33.846968,-118.1654142,6037571504.0,604.0,123707842,33.8583676,-118.3351466,6037650200.0,2034.0,"(604.0, 2034.0)",604.0,2034.0,3,994.74,372.78,936.82,1.4
573034,573034,4573008,123224535,33.776064,-118.2542908,6037294701.0,1650.0,123047516,33.7513701,-118.2865354,6037980031.0,1698.0,"(1650.0, 1698.0)",1650.0,1698.0,3,500.56,415.43,388.96,1.98
205569,205569,1259710,122735335,34.1953793,-118.613602,6037135111.0,986.0,595962789,34.1443335,-118.4271393,6037141102.0,1019.0,"(986.0, 1019.0)",986.0,1019.0,3,958.36,301.66,921.81,1.3
981700,981700,2884268,1790364220,34.1532236,-118.2254102,6037301000.0,351.0,845940984,34.1969237,-118.1186055,6037460101.0,2267.0,"(351.0, 2267.0)",351.0,2267.0,3,785.45,72.44,782.21,1.09
1080777,1080777,2793269,3820917727,33.8619703,-118.2834291,6037543400.0,158.0,273487613,33.9270271,-118.2391057,6037540700.0,2377.0,"(158.0, 2377.0)",158.0,2377.0,3,557.21,226.08,519.34,1.44
829510,829510,682867,343866701,34.1537812,-118.1678749,6037460800.0,1814.0,7792816788,34.0402178,-118.2531516,6037226002.0,1390.0,"(1814.0, 1390.0)",1814.0,1390.0,3,1247.43,424.68,1180.8,1.39
99235,99235,3024827,122616250,33.8468484,-118.1215421,6037571101.0,540.0,122774495,33.8787086,-118.0486123,6037554512.0,175.0,"(540.0, 175.0)",540.0,175.0,3,656.4,200.53,627.1,1.35
1161784,1161784,1690114,7444410657,33.7615003,-118.2843513,6037980031.0,1698.0,123672819,33.9446388,-118.2781116,6037240500.0,1491.0,"(1698.0, 1491.0)",1698.0,1491.0,3,1032.52,234.07,1004.95,1.27
1035337,1035337,2072918,2180596241,34.0051571,-118.1102076,6037532101.0,1753.0,123193518,33.9602852,-118.1262655,6037550602.0,267.0,"(1753.0, 267.0)",1753.0,267.0,3,698.86,299.58,581.22,2.1
250988,250988,3531837,122786451,33.9893353,-118.2521159,6037532800.0,2356.0,1840668945,34.0398527,-118.2840963,6037224310.0,1383.0,"(2356.0, 1383.0)",2356.0,1383.0,3,785.91,85.87,781.05,1.12
556351,556351,3189013,123193348,33.9935315,-117.9573902,6037408625.0,2239.0,4075353475,34.026282,-117.9577428,6037980035.0,464.0,"(2239.0, 464.0)",2239.0,464.0,3,384.53,262.44,319.55,1.86
217814,217814,2269156,122746150,34.0936619,-117.9604991,6037405101.0,69.0,122613052,34.02537,-118.2334608,6037206051.0,1220.0,"(69.0, 1220.0)",69.0,1220.0,3,1552.83,238.71,1535.32,1.16
128049,128049,974227,122648614,33.785844,-118.200981,6037575401.0,657.0,1614656028,34.0363201,-118.2733011,6037224020.0,1381.0,"(657.0, 1381.0)",657.0,1381.0,3,1560.73,335.16,1525.15,1.24
1148443,1148443,2491762,6732022670,34.1533077,-118.2655198,6037301702.0,364.0,122968543,34.1618049,-118.1131164,6037462600.0,1833.0,"(364.0, 1833.0)",364.0,1833.0,3,725.0,142.27,712.94,1.19
619582,619582,71089,123308883,33.9418205,-118.3569745,6037601502.0,2422.0,3948480491,33.9763942,-118.4174696,6037275604.0,1610.0,"(2422.0, 1610.0)",2422.0,1610.0,3,611.47,641.87,513.72,1.6
809913,809913,3592778,300027686,33.8396093,-118.1424419,6037571201.0,601.0,347365452,33.8257304,-118.10351,6037573700.0,633.0,"(601.0, 633.0)",601.0,633.0,3,280.81,192.86,234.51,1.79
649276,649276,2763976,123372645,33.9362573,-118.2266661,6037540400.0,2375.0,307150856,33.9875924,-118.3960629,6037703003.0,253.0,"(2375.0, 253.0)",2375.0,253.0,3,750.32,228.97,724.88,1.28
661428,661428,3935792,123408819,34.032535,-118.3471774,6037219700.0,1351.0,253119653,34.033573,-118.1317379,6037482701.0,1767.0,"(1351.0, 1767.0)",1351.0,1767.0,3,712.17,209.86,692.33,1.24
555065,555065,2337135,123191889,34.0684087,-118.4377484,6037265201.0,1533.0,123479591,33.8727932,-118.382721,6037620701.0,1883.0,"(1533.0, 1883.0)",1533.0,1883.0,3,1345.17,436.53,1291.55,1.31
413158,413158,3435090,122990739,34.0056035,-118.1581059,6037532303.0,187.0,5200889511,34.1712345,-118.2245839,6037300800.0,348.0,"(187.0, 348.0)",187.0,348.0,3,1171.22,497.47,935.46,2.43
973916,973916,352127,1774153739,33.9339081,-118.222468,6037540300.0,1705.0,123165312,33.7881578,-118.2104785,6037980011.0,659.0,"(1705.0, 659.0)",1705.0,659.0,3,904.89,203.44,881.34,1.26
212931,212931,135831,122741446,34.2835198,-118.4308394,6037320202.0,1923.0,6726490237,34.2104983,-118.362592,6037122200.0,858.0,"(1923.0, 858.0)",1923.0,858.0,3,745.86,146.96,732.44,1.21
343451,343451,615899,122899895,34.1422663,-118.147515,6037463602.0,1843.0,1711114254,33.9552115,-118.1036988,6037550501.0,265.0,"(1843.0, 265.0)",1843.0,265.0,3,1392.5,198.88,1378.59,1.15
335712,335712,4220320,122890998,33.917065,-118.0379742,6037503105.0,2314.0,123290826,33.9203909,-118.1946936,6037540102.0,1701.0,"(2314.0, 1701.0)",2314.0,1701.0,3,1379.58,431.1,1309.98,1.39
882040,882040,3066165,713010090,34.0327456,-118.3405073,6037218702.0,1344.0,122961082,34.034272,-118.3672911,6037219902.0,1354.0,"(1344.0, 1354.0)",1344.0,1354.0,3,374.53,261.89,304.81,1.9
576386,576386,2414107,123230494,34.0797461,-118.3787426,6037700400.0,2110.0,122731669,33.8352517,-118.2843574,6037543501.0,159.0,"(2110.0, 159.0)",2110.0,159.0,3,1822.39,399.19,1785.27,1.22
65225,65225,73607,122572716,33.819016,-118.3066435,6037293205.0,1633.0,1788084236,34.0336024,-118.2625987,6037224010.0,1380.0,"(1633.0, 1380.0)",1633.0,1380.0,3,1266.57,120.36,1260.9,1.1
620763,620763,2502438,123311191,34.0258589,-118.4343125,6037271300.0,1577.0,123329283,34.0498891,-118.5433848,6037262604.0,1523.0,"(1577.0, 1523.0)",1577.0,1523.0,3,738.35,327.16,693.75,1.37
686848,686848,3093482,123480183,34.0360059,-118.1881084,6037531101.0,2337.0,122817098,33.9101998,-118.1589612,6037536202.0,2009.0,"(2337.0, 2009.0)",2337.0,2009.0,3,741.62,217.46,717.22,1.28
607098,607098,1626327,123287852,33.9192662,-118.306742,6037602802.0,2432.0,604254020,33.9166054,-118.1747171,6037553601.0,1802.0,"(2432.0, 1802.0)",2432.0,1802.0,3,840.88,247.74,804.95,1.35
1062697,1062697,2369144,3227600737,34.1735924,-118.5090638,6037139001.0,1002.0,8424039852,34.0758036,-118.2459407,6037980010.0,1687.0,"(1002.0, 1687.0)",1002.0,1687.0,3,1033.83,187.73,1019.6,1.17
1111990,1111990,3509826,4049747236,34.0280714,-118.2194314,6037205110.0,1216.0,123152142,33.9277613,-118.2922183,6037602801.0,2431.0,"(1216.0, 2431.0)",1216.0,2431.0,3,1290.13,550.86,1184.2,1.51
290466,290466,1979792,122830838,34.0141556,-118.3446144,6037236101.0,1448.0,122767244,34.0403663,-118.3578861,6037218300.0,1339.0,"(1448.0, 1339.0)",1448.0,1339.0,3,588.54,331.79,526.28,1.56
789317,789317,3717602,269571294,34.1547838,-118.4661723,6037141305.0,1022.0,6384031077,34.0142877,-118.2086459,6037980016.0,2062.0,"(1022.0, 2062.0)",1022.0,2062.0,3,1324.67,159.05,1315.84,1.12
823358,823358,114084,323162586,33.9379955,-118.2154617,6037535607.0,1997.0,4007715759,34.0096783,-118.4123395,6037702801.0,250.0,"(1997.0, 250.0)",1997.0,250.0,3,1148.09,89.57,1144.61,1.08
656744,656744,4057592,123395253,33.8912935,-118.2513644,6037543000.0,215.0,122973455,33.9482967,-118.2717081,6037240500.0,1491.0,"(215.0, 1491.0)",215.0,1491.0,3,725.0,141.03,710.63,1.23
169548,169548,4859791,122691626,33.90972,-118.2277936,6037541500.0,2385.0,122864885,33.8834213,-118.2595701,6037543100.0,152.0,"(2385.0, 152.0)",2385.0,152.0,3,778.89,182.71,759.96,1.24
15063,15063,2339947,25062044,34.0343685,-118.2156895,6037204600.0,1210.0,123200943,33.9980232,-118.0658044,6037501200.0,2300.0,"(1210.0, 2300.0)",1210.0,2300.0,3,930.5,200.24,912.11,1.21
172841,172841,2622235,122695424,33.7941472,-118.1152892,6037574300.0,640.0,122993503,33.7846084,-118.0827059,6059110008.0,2715.0,"(640.0, 2715.0)",640.0,2715.0,3,602.43,349.35,514.58,1.73
282476,282476,48401,122821685,34.16369,-118.5080737,6037139600.0,1012.0,1790365181,34.158741,-118.227954,6037301000.0,351.0,"(1012.0, 351.0)",1012.0,351.0,3,1270.63,338.24,1233.24,1.26
58791,58791,1036509,122563337,33.9921941,-118.3974081,6037702600.0,248.0,122745735,33.9977448,-118.3306533,6037234501.0,1437.0,"(248.0, 1437.0)",248.0,1437.0,3,641.71,152.84,624.78,1.26
112213,112213,2455167,122630442,34.1703389,-118.5043829,6037139600.0,1012.0,319435660,34.0564542,-118.2417454,6037207400.0,1230.0,"(1012.0, 1230.0)",1012.0,1230.0,3,1263.86,424.58,1208.03,1.33
869953,869953,3204088,604319670,34.0480909,-118.2236915,6037206054.0,1221.0,18166140,34.0370227,-118.4086495,6037269300.0,1561.0,"(1221.0, 1561.0)",1221.0,1561.0,3,1194.29,320.89,1150.78,1.32
807021,807021,3364977,297973510,33.8058225,-118.1441797,6037574202.0,639.0,122649210,33.8421303,-118.2780527,6037543801.0,165.0,"(639.0, 165.0)",639.0,165.0,3,736.95,324.92,681.42,1.46
1013960,1013960,1519520,1895733707,33.9784846,-117.9060304,6037408725.0,2251.0,123477740,33.962355,-117.9161173,6037408703.0,2246.0,"(2251.0, 2246.0)",2251.0,2246.0,3,308.65,183.51,259.34,1.81
1175703,1175703,3704332,8861194112,34.0691403,-118.2002421,6037199120.0,1174.0,6726743612,34.0816503,-118.1773144,6037201504.0,1191.0,"(1174.0, 1191.0)",1174.0,1191.0,3,321.24,112.35,305.06,1.37
247218,247218,2261233,122781934,33.8929251,-118.1673791,6037553801.0,1806.0,123755265,33.8789762,-118.1526294,6037570203.0,588.0,"(1806.0, 588.0)",1806.0,588.0,3,268.48,168.31,220.26,2.0
1089348,1089348,473023,3860711175,33.9654037,-118.3595878,6037601211.0,492.0,122638853,33.9036331,-118.2705013,6037540902.0,2380.0,"(492.0, 2380.0)",492.0,2380.0,3,1082.33,126.89,1075.16,1.12
82109,82109,2472837,122594816,34.0205452,-118.2541312,6037226420.0,1392.0,122957033,34.0271899,-118.2616156,6037226410.0,1391.0,"(1392.0, 1391.0)",1392.0,1391.0,3,91.82,80.77,60.85,2.78
964803,964803,2660476,1742549833,34.0125789,-118.1618053,6037531702.0,2350.0,5853300648,33.9738608,-118.1470074,6037533902.0,105.0,"(2350.0, 105.0)",2350.0,105.0,3,706.0,117.16,695.45,1.19
920224,920224,2781859,1669450787,34.114691,-118.226276,6037186302.0,1074.0,122699793,34.2463975,-118.2844075,6037101400.0,702.0,"(1074.0, 702.0)",1074.0,702.0,3,881.34,511.49,809.58,1.43
605815,605815,536268,123286564,34.0074794,-118.2696364,6037228320.0,1400.0,26786156,33.9254927,-118.3471407,6037602104.0,409.0,"(1400.0, 409.0)",1400.0,409.0,3,956.72,236.43,929.74,1.27
961566,961566,3320731,1732243507,34.0091033,-118.2783585,6037231800.0,1423.0,1832241552,34.0944848,-118.2691988,6037195400.0,1154.0,"(1423.0, 1154.0)",1423.0,1154.0,3,847.14,273.54,804.31,1.38
479667,479667,4697292,123075649,34.1897149,-118.5681134,6037134901.0,981.0,123334630,34.1248993,-118.3775414,6037143802.0,1038.0,"(981.0, 1038.0)",981.0,1038.0,3,954.3,243.76,924.95,1.28
255589,255589,1820877,122791477,33.881851,-118.177426,6037570202.0,587.0,122583608,33.9556521,-118.0848964,6037502700.0,1942.0,"(587.0, 1942.0)",587.0,1942.0,3,791.96,338.69,736.21,1.44
407076,407076,4098157,122983501,34.0835859,-118.376495,6037194402.0,1148.0,1877959187,33.9568618,-118.2915725,6037240302.0,1488.0,"(1148.0, 1488.0)",1148.0,1488.0,3,1364.52,328.21,1328.74,1.25
956517,956517,4231330,1722165627,33.9653868,-118.4248134,6037276601.0,1616.0,322742505,33.89894,-118.4186375,6037620305.0,1716.0,"(1616.0, 1716.0)",1616.0,1716.0,3,785.31,183.85,765.61,1.25
982646,982646,148407,1790365085,34.1581774,-118.230378,6037301000.0,351.0,279677759,34.184315,-118.1679675,6037461000.0,2273.0,"(351.0, 2273.0)",351.0,2273.0,3,688.86,717.88,567.44,1.64
984777,984777,4607281,1790865081,34.1705975,-118.2592552,6037300702.0,347.0,7871822949,34.1583435,-118.2912103,6037301601.0,361.0,"(347.0, 361.0)",347.0,361.0,3,470.73,191.48,434.34,1.5
692576,692576,3349262,123498092,33.8295531,-118.2834567,6037543501.0,159.0,122576446,33.9628708,-118.2629206,6037239802.0,1484.0,"(159.0, 1484.0)",159.0,1484.0,3,795.18,207.91,768.7,1.3
698635,698635,2945783,123518828,34.1821687,-118.5638964,6037139301.0,1004.0,123347901,34.2444768,-118.548404,6037115301.0,800.0,"(1004.0, 800.0)",1004.0,800.0,3,701.5,343.7,641.51,1.49
278830,278830,2633093,122818360,33.8626847,-118.3470753,6037650300.0,2035.0,1593933740,33.726004,-118.3363905,6037670604.0,1875.0,"(2035.0, 1875.0)",2035.0,1875.0,3,1241.0,172.75,1229.73,1.14
1132497,1132497,3161662,5621007998,34.0052477,-118.4878671,6037702002.0,1966.0,4931357707,34.081117,-118.3903827,6037700600.0,113.0,"(1966.0, 113.0)",1966.0,113.0,3,1065.21,229.55,1039.15,1.25
395017,395017,3423451,122966302,34.0847997,-118.3860574,6037700501.0,2111.0,612113459,34.0324976,-118.3566239,6037219901.0,1353.0,"(2111.0, 1353.0)",2111.0,1353.0,3,840.88,378.96,798.83,1.32
708421,708421,1065571,123546586,34.2886167,-118.4274334,6037320102.0,1921.0,123115310,34.2583695,-118.4346111,6037104403.0,722.0,"(1921.0, 722.0)",1921.0,722.0,3,547.79,272.48,470.11,1.89
474870,474870,1471484,123069939,34.0461994,-117.9564322,6037407301.0,2211.0,122662342,34.0647211,-117.9077733,6037406500.0,2085.0,"(2211.0, 2085.0)",2211.0,2085.0,3,556.08,192.48,523.27,1.43
346237,346237,1089611,122903096,34.1026178,-117.9003728,6037405800.0,232.0,123247533,33.9691939,-118.0773185,6037502303.0,2307.0,"(232.0, 2307.0)",232.0,2307.0,3,1495.63,277.52,1470.7,1.2
197664,197664,4457629,122727144,33.958632,-118.4467981,6037278102.0,1624.0,122812117,33.9778102,-118.4636448,6037274202.0,1602.0,"(1624.0, 1602.0)",1624.0,1602.0,3,826.38,418.24,735.19,1.6
659592,659592,80377,123403163,33.953542,-118.2782013,6037240200.0,1487.0,1969137099,34.1503812,-118.3737018,6037143200.0,1030.0,"(1487.0, 1030.0)",1487.0,1030.0,3,1049.61,222.78,1031.87,1.19
1057864,1057864,3464431,2934515095,34.1182657,-118.3469493,6037189702.0,1095.0,123275302,34.019307,-118.2652837,6037226701.0,1393.0,"(1095.0, 1393.0)",1095.0,1393.0,3,1161.08,484.77,1079.08,1.44
76625,76625,4366612,122587264,34.2065856,-118.5382577,6037131023.0,941.0,123113308,34.215571,-118.6074402,6037134304.0,970.0,"(941.0, 970.0)",941.0,970.0,3,793.42,291.09,752.11,1.37
448709,448709,4170137,123035748,33.9852443,-118.3961797,6037275603.0,1611.0,783687226,33.8363644,-118.3153017,6037650901.0,2046.0,"(1611.0, 2046.0)",1611.0,2046.0,3,917.27,290.45,880.93,1.31
1034092,1034092,2691992,2090778419,34.0832058,-118.4884019,6037262301.0,1517.0,122764546,33.8605421,-118.3297906,6037650200.0,2034.0,"(1517.0, 2034.0)",1517.0,2034.0,3,1121.39,359.53,1079.21,1.29
509072,509072,317271,123118281,34.0400012,-118.4062773,6037269300.0,1561.0,122750614,33.8639593,-118.3437481,6037650200.0,2034.0,"(1561.0, 2034.0)",1561.0,2034.0,3,888.47,341.05,849.12,1.31
593521,593521,4817048,123261873,34.0176559,-118.1128792,6037530102.0,1745.0,122589162,34.0232937,-118.1170345,6037530005.0,1742.0,"(1745.0, 1742.0)",1745.0,1742.0,3,280.28,185.45,235.14,1.8
673979,673979,412855,123443699,34.0549745,-118.1766289,6037530603.0,2329.0,1852281774,34.1042527,-118.1966061,6037183820.0,1062.0,"(2329.0, 1062.0)",2329.0,1062.0,3,862.5,376.75,785.86,1.53
930146,930146,868088,1711679107,33.8662718,-118.0701033,6037554514.0,177.0,624626554,33.873075,-118.342501,6037650200.0,2034.0,"(177.0, 2034.0)",177.0,2034.0,3,1656.08,448.26,1589.77,1.34
414001,414001,4987835,122991483,33.9806096,-118.3111851,6037237300.0,1457.0,1717922397,34.0374488,-118.2882388,6037221602.0,1368.0,"(1457.0, 1368.0)",1457.0,1368.0,3,1206.8,1164.49,1004.06,1.63
330312,330312,3274235,122885927,33.8863424,-118.1291419,6037554204.0,97.0,123588831,33.8528591,-118.1831015,6037570601.0,598.0,"(97.0, 598.0)",97.0,598.0,3,772.67,77.54,768.79,1.11
