Unnamed: 0,oid,did,oy,ox,dy,dx,hour_of_day,uber_time,penalized_total_time,freeflow_travel_time,shortest_path_travel_time,penalized_distance,freeflow_distance,shortest_path_distance,distance,duration,polyline
10,21300157,123112585,33.9598483,-118.3962084,33.9968605,-118.3380838,11,791.34,531.6,477.6,497.9,7657.98,7657.98,7286.629,8683,912,axgnE|fsqUiGAgJ?uEG_ICwBCSL}Fa@oBWuWmEYGOOaMwB{AUyCUiDEoCBkDTSXqC^mGhAa@WOMG[lDiJkDgAiEmAmJ}CuAy@u@_A[w@uBeJm@{A_AmA{@q@_Ae@aAWeAKe@?c@OuIBKm[E}S@eARaBLu@T]bB}IVkBPsBJyBz@q\LyNHkN@cEIsCS}BMg@QSqBsJS{BM{BE[C{B_@yIEu@HMS}F@{HEs@CG?gDeASs@a@}LoLw@_AuAyB[m@cDoIuFeOWeAC]CkGMyAWkBYcAwAmDoAcFSc@[_@SOoBu@
11,4039134303,16219739,34.2754845,-118.578663,34.0623353,-118.1980809,11,2493.89,1784.8,1760.8,1836.0,47712.426,47712.426,47609.533,48263,2125,ylepE`|vrUdBJt@Fn@oL@oBEoA_@wD}BqSa@cFAYjDe@dB[JMbFo@g@sNCeASSl@uSrC_n@DqC?mCOoDSkCm@iEmBmJeCsMc@qDS_COyDk@a_@WsG]kEo@sFi@cDs@cDaB_G_IsXs@cDa@iC]yDKyCCcDDqQLgH`A{YJcH?yH_AweABmDP}D\uDj@uDv@wDhAyDhAwCtAqChAoBlCsD|b@ak@zDaFv@iAlBiDdAcCjAgDt@yCl@qD^eDTcEDgELyeAFy@BgRCuC@}E?gLH_`@@qU@mBGaHDYc@sPBcBN}AXyAb@wAj@kAn@aAx@}@bFwDdKuHlCaCp@q@Fs@bA_AbMuMfPgQx@aA`EmEhAiAtYe[~@}@hBsBv@}@nj@_m@xLkMhCqChHcI`GsGrLaNpAoBx@cBl@cBt@sCb@oCt@oIX{DtFmn@`@{Cj@sC`AiD|BiGj@oA`JkVv@qCh@sCZyCP}CBkC}@{j@B}BJ{BRmBb@gCVeAz@eCfA_CrAqBxIqL`AcBv@eBt@}Bd@qB^{BPsBHuAlAsj@PcCb@sCb@oBp@qBt@cBx@{ApAeBjAoAhNiLvBwBvE{FxZc`@hDcEzCgDhCaCfDgCbJwFnWsOvBoAhImEhBkAzAiAfAiAzAiBfAaBrF}IpCuFfFqLfDsGdAcBdCmDhGcI`DeErDiFhF{HrFuIpBoDdFiLpAgCjByCjB}BhBgBvBcBjFeD`Aw@rDyD|@cAfA{AbBsCnJeQfBkCjAsAfA}@nAy@bAe@|Ai@dBa@vJkB~Ae@pB_A|AeAtAqApA_B~Sy[`RiYzAsBxA_BpBgBlBqAlBeAzWsMdC_BbCqBzB{B|AqB`BiC|AyChAoCfAiDZoA|@yD~@mDd@sAlAoCrAyB|AoBbB_BlCcB`Bw@xBu@vCm@vSwDxIiAxH_AnCo@bLcDxH}A`HsAbSyDhg@oJjPaDlEmAbEyAnQuHpHaDlMwFdAo@hByAjAqAhA}AlEgHbEaHxCgGpBmE|M{\~AeDrA}BxHyLr@oAdGkJjA{AhBkBxBgB`L}GbCiBzWiWrKiKj@e@vKqKbCsCdCoDxBsD~HiO`BiD~C_GfGmJf@w@hAuBx@iBd@qAf@oB|CqOt@uC`AmCdA_CrA{BlBgCvBuBvBaBfBeAbBs@zA_@zAUvBIrDH`GPfBAjBMdB[~Ac@rB{@tOsIpAi@xAg@hB_@pBSjLUdCOdEg@~Be@`@I\HdDe@nHcAwC}D[m@kAiBkGuKyBoD@[I[Se@oGgLSk@@m@~AgGzAgADKx@g@i@kA^gN@W?y@PwJN_BVoAn@iBfAiCp@{A
12,122785604,317670390,34.0178231,-118.4610318,33.8712413,-118.2514229,16,3335.67,1389.1,1371.1,1928.9,36251.929,36251.929,32204.785,36691,3625,kbsnEl|_rUdG{EyCiG?OiC{Fq[_p@{@qAi@k@gOlLO?gBrAIT}CdC]k@Ou@_@mCo@qCgAoEI]UEoGg_@aAoHq@wHeB}UFYe@wK?gAJgAZuAf@mAr@cAhAcAJa@jNeKtZsTn}DuuClk@ob@lb@a[rAqAzAqBz@wAz@sB|Ump@vBiFh@iAFStEqJnCeGxLeZ`AmBpAmBtA}ApAgAdBiAjB_ArBm@tMsC`@E`GmAdDe@nCQvCG`f@NfDIdE]xEq@rF{@nD]nCMfDEz]B`n@ElQ@fGB|FAzP@XBjGD|EVlFn@rf@xGjEZnCJVFpGBjMCrIArz@ChBKdBWxA_@bBm@~Ay@xAcArAmAjAuAxEmH`KyOnCsEdx@wnA|B}ChCwCzBuBtCcCxFyDto@sa@~CqBjB{AdBeB~AoBtAuB|A{CjAyC|@yC~AqHtGk\zYuxAnDkQn@iEb@iEXwEL_E@_G?mwAH{CRyCb@sDn@cD^yAXQfCmG`AqBp@gABWbL{S\i@XOf@Ib@F`@VVd@Jd@?f@G^U`@_@Vi@HuB@UPkOa@}B?kCJ_OdA{BBe@?[J{@EOEqGUoTAoD?YWaCOmAWiAg@aFoDg@k@g@{@W_AMy@G}B?kCQc@BsYFsNRgPAqCScDo@iHo@}FU_D[sGG}BIuJIwHMqOG}EOsQX]JuCt@oI`@_ENSR}CHuBAa@tECHCLKzBAArGaBC}@Si@HSNo@n@x@dAXTl@RV@~@@HHA`AC`@
13,1791084577,122750490,34.1206254,-118.2662811,34.0872039,-118.3605332,19,1411.15,823.8,742.4,890.1,11870.778,11912.309,11748.14,11771,1641,{dgoEj{ypU`BoDj@s@x@_@jAWv@[tBmAfD}ArDgAv@g@X_@DOBY^f@`DrDxAjBpAjAnGpE`@f@\r@bEbNb@p@bBnBLFhAvAbFnEl@d@hA\`JbCpCx@zJrCbAZh@GjEw@tACpKp@hBXlA^zAr@x@j@dA~@z@dA`ArA|@dAfFnCb@`@^l@V|@F|@A~Sx@\~I~EtCtAjDnB\Zz@rAb@`A\fAd@`A?Pz@p@A|L@~i@@pHBpQHjs@Fb}@?vv@?hI@lCA|HD~T?zP@fb@AxYE`XC|JApIGpd@rUE?nE
14,122607873,7342797936,33.7209645,-118.2946145,33.7538335,-118.2905839,10,677.07,287.2,259.2,284.0,4589.947,4589.947,4103.084,4533,558,_cylEhl_qU@DdA@Ash@yR@aDA{b@Cgk@Gc`AGmDAaAOi@QyD_Cm@Qg@A_@FiAj@k@h@S\m@xAOR}D|Ig@t@[Bi@Z{@Rg@FQ??V
15,1863810331,122912507,33.958369,-117.9570245,33.9314993,-117.9232721,14,606.55,464.2,440.2,484.8,6870.691,6870.691,6809.853999999999,6878,689,{ngnEhn}nU~@Wn@EbDIn@SVf@f@d@d@Vf@H^DQpDj@ZPB|At@jAZ~B\n@Rl@d@tCvC`AnAz@~@h@\zGlD|DrBAyLASHeCDY`@m@Vg@b@gBFKLGrAAxL?pN@hBEHE^Cx@[pFqC`@QhHIlE?I[Akc@?o]fGCv@AjRA~NCAo`@FO@{]GQCye@B_OA{NjFE?{BIk@Yq@m@q@GMgAbA
16,2897567429,123367954,33.9497885,-118.1160691,34.0613746,-117.9400436,23,1112.67,1079.2,1077.2,1494.3,27757.593,27757.593,24040.689,27341,1199,eyenEnp|oU~IvDxAj@NLzBoF@]zJkVPMpQmc@fLaYRq@@Q|B{FpC}G\YfEoKXo@bEnCvAfAXb@Wz@IX_@~@ORYN]B[GyDsA[Fkt@yZ}J}Ekw@_`@iEeBaR_GaQoFq@OkSoGuEoB}NyG{FyBeFaBkFqAcJqByBs@mBw@kCyAwBaBqBmBiFsF{HwHkDwCmDgCyD_CkE{BiDwAyEaBoCy@qDy@wGgAmc@}GoAWcO_CuBi@sCiAiCsAkBqAwBkBo@o@oHoJ}T}YgCcDyAyA}AkAkBcAwBw@}Bg@}HeA}Be@uBq@eCeAwBkAiBoAeCwBkBsBgBeCcBwCm\sn@kMaViEcIgDeHoRib@oBqDaBcCaSyXoKcOg@w@gEaGuA}BqAoCy@}B_C_Io@cCcJk[w@wBoAkC}AkC{AoBuB{BqAiAeCcByBkA{w@{^oWuL{CgAmCw@SWgEsAmGcBQMoBo@iAi@iDsCuCeC_@o@Su@OqAW_@}AmSiBmVgWaxD{FcjALc@QiGo@uMAwAHg@T]PMZCb@FNHfBpDlEqGvHaLv@y@jB_Bn@y@pOpPnAzAvAuBLKr@UNKjBmC`@Yr@Ux@g@`@g@h@y@TMt@Sl@g@yBiC
17,1615993736,1557576789,34.0915027,-118.2280882,33.8116446,-118.294291,14,2457.33,1321.2,1307.2,1563.3,34560.818,34560.818,33985.861,34787,1812,ynaoEtlrpUxEsD~CgBxAo@jEqAdCe@|BQ`BE`CBvAHlE`@d@ZrHhAl@c@jBcAVARFRELQBSM[g@i@{@yAe@m@mA_BSg@[g@h@G`@Ff@Vr@`ARFhCpDrHxJfCxDvEjHlF|G|BbCfIhItEnE|AfAdBz@jMtEd@V~A`AdAx@hAnAz@lAt@xAjNx]^jA\|A`AnHV|Ap@~B\z@j@hAx@lArPzRt@|@DVbH`JjBtBjBnB`@XnG|GbFxEzApAbJfHhBhBpA`BpAnBzDlHvCbGrIfPrB|Df@x@jIhPjAtBv@dATL~AtBzBzBnBzAbAn@XFlB|@lBt@vBj@r@TxAVrJv@f\bCtDJ`CAzUs@hB@zCXx@NtBt@dDdB|KfG`ClAxCjAxBz@pFvCrMlHbC`AbD~@xCl@fD^vCPjJDzI?fq@MzHOpPo@zFMvHWzFEhC?|T`@pDAXG~^WtDFrNn@nGDpg@@~j@?hd@PjZMbDKjEe@|]eErCOzB?fCJbKt@vDPhGHx`@JxFNnFZvPxAbHZvP^j@C~K^~FZxBPjBXdB^dBl@|Ax@tA`AfA`AvB`ClAhAnDtCjC`BlCtA`Bn@tC|@xCn@zC^fCPpBFte@Bt`@R|OG|COxC[nNsBvCY`CM~MIvLKxTUlEWnJq@xDInLEbXQhP?tA@h@KvWAdQBlGPrEPjBApEYdLy@fGIvA@lSf@|INt\@fDNlD^jq@lK|CV|CJ|sCAXRlDNt@Pz@f@\`@p@jAZXvAr@mBrGMXuFjRu@pCRJ
18,122684932,122856536,34.0834368,-118.3416065,34.2761929,-118.5438217,17,3277.36,1390.5,1351.9,1396.4,34297.396,34292.228,34255.486,34520,2800,q|_oE`rhqUCeRoG@eB@GHwf@Byp@LaQBm@A_@KgB?a@Ck@Se@c@_@_AQ_@a@i@c@[k@O_@EU@[HuJDkAOo@UoAi@gBaAU[gAi@qC}@aGu@k@EGIqAMk@Am@JmLdC_@MoGrAqGjA_Dz@qCbAgD~AoCdBoCtByBvBaBjBuNfQQX_BpAsG|DyAjA{ThUgGpGyArB_A`By@pBm@hBg@~Bq@tEaAnGqAnGuB`Jq@tBw@dBkArB{RlZiAxAqAnAkBrAqBfAiDnAkOlF_Bv@oBrAeBbBmA|A_IdMcBrC{@fAeB`BcMbJoSnOmCdBqCzASBqDxAc~@rZiClAcCzAiBvAcBbBaBpBwAzBiQlZ}AtBeBpB_BtA{B`B_CrAgCfAoNpFcCpAoCjBcBtAcCfCwJfMiBfBmBvAeB`A{Ap@{Ad@aB^aCZuWjBaCTqn@hEcC\cCh@uCbAuPtGuDlA{EjA_wA|VmU~D}BRcD?gCOoBYyBi@qNoE_BYoBQiB@kBP}AZcBl@wAr@aAr@wArAuRxVsC~CEh@_DbDyJ`LaR`SuLlM}e@dh@{NdP{CbD{A~Ao@d@sV~W]JwBfBkBlAyR`JqA|@}@~@u@dA[l@k@xA[hA[fBKvAAdBFpBrAjRPpEBbECxVApIE~Q?dDBdAWbrBCzB[tE]vCe@nCm@bCiAjDiAhCyAlCsAnBwk@zu@}AdCgBnDaA~B}@tCgAlEo@tD]`DQ~BMxDChC|@pgAAfII~F_AzXOfJCrRF`DRbD^~Cl@fDb@hBrFjRn@nBA|@`A|E~@nFTnBJlAb@~DAj@O\QP]JYD~AvPL`CFpCC`DMrDQ|CkAIa@Di@Ra@\_BsBhAiBLc@De@
19,122850884,300080284,34.0347132,-118.2252387,33.7978827,-118.1623577,19,1732.68,1355.2,1335.2,1930.7,34210.409,34210.409,29836.562,34220,1737,{kvnEvzqpU\@ByGB{D@Mj@aDr@e@bB_@x@_@rBcBJE|EiEf@]~C}A`@]~DoFBWf@}@l@aB\cB^{D`@uEd@_DlBcIH_@C[`@kAlAuEtB_HBi@z@aC~@yC|AeHj@gCdAkDvW_x@r@yCr@kEZ{CPwCFkDAcN@cAA{W@qFD}A?q@TyC^kCr@iDz@eDdAuChJgT\GpCeFv@cAjAcA`Ak@pAg@pAU~@GFIzBG~PE|M?|EPvEd@dEp@rCn@rA`@b@F~EdBbEhBtDpB`KbG`Bt@vBn@hBXdBNhB@xBInBYbBa@`Bm@rBgA`BoAvAwA`C_DrDaFdCsCdD}CfDmCnDaChC{AzDmB~D}AnDeA|J}B~Ba@jFg@hFUnFClFJ`G`@dLx@|BDhCGlJk@|CE|CH|CTzCb@vCp@tC|@`IvCrCr@`C^pWtBnJd@|HRbHBrIKlTm@~CDfk@xD~B\|Bl@xBz@tBhAjBvAfBbBzAlBvH~LzAnBbBdBlBxAnBjA~B`ArBl@~Bb@zCV`C@`CI`C[vCo@~FuA`C_@fBMbCEjCHxBTvmAhO|Cj@|Bn@tCfAfAf@xBpAnBtAnD`DbHvGd@l@pBzAfC|AlB|@xBt@tD`AlEx@lEh@nJv@lAFlS`BfJp@dFl@dFz@rFlA~EzApE`Bn@ZnEbBdD~@zCj@nHhA^BbTdDl@FfEn@xAPxYrE|AZp@TnDdAlDrA~LhGvUxL`LjGdVfOdDfBfFzB`FbBlEjAdFbAfEj@`E\hEPhQj@|DX|Dl@fWrEdb@nHpDl@hCVjDNfC?\PbDGrCUjAOFGhP{CZC|Du@|@IdAERD^TJPFZ?^G\QTWL[@]MSWKk@GiBBwCNkCZaCt@qD~@_DlEoL~EyOGY~Pab@vAmCfBmChLqOxAaCxA}Cx@wB~@gD|D{Or@qDZuCN}CBkD?oUNOHwLBK@mFPgH\aD~@{HVk@^]~Ai@PQNYFYLqALQTKLOpFHbFCXQpI?tIAjD@hD?ZPfF@vH?b@EdBAz@@@wFJe@Ra@b@Y^Gf@DXL`@Xb@V\F^AZKXUPWHUXgB@_AAe@]cBEo@?uB`@GPIj@_Ad@q@dAcB
20,122559619,472532180,34.1432558,-117.9748207,34.0809033,-117.9069671,22,876.87,656.6,618.6,766.0,12879.468,12879.468,12350.041,12894,891,irkoEn}`oU?hPlCAda@AtBBLHzH@A[w@uLIkB_@YQaKG}r@JyEV{EX{Cd@uDnGo`@bC}Nz@wDtTsz@l@{Db@_EJgD@_BGyCIaB[oC_Iqh@UyBI_CAwBHyBTiCZqBh@}B|AmEf@_BtAaEr@oCp@sDnBaOXwAt@kCv@mB~@eBdA}An@s@fXyXrAcBtA}BXC~CsFz@}Ad@g@hBiAXa@Nq@BgClG@lVJbFErA@NCbNAnIH|DEzBBVBTGhNAXH|D?XG~PBTBhNFtE?TCjC?dBB^DrE?\En^DpNATB|LCXCdC@pABDoM|IAR@A`H
21,122808412,122820069,34.0806326,-118.0300586,34.0423921,-118.1736186,7,1400.05,683.4,665.4,1155.5,16772.456,16772.456,15992.816,16770,1165,}j_oE`wkoU{@fHATQlAaAvEyBrIxCpErAhCbBvEl@xAr@lAx@bA|@t@vDdC`CpBnAbArAr@fA^rD~@j@GbGj@XHnCtAn@Pv@FNATP`LCpFE]vGS`Cg@fDe@xBF\sFrPkFxNu@vCk@|DMjBGlB?`BTlNN|SNxZnA|qEOtSAbQJhFXxIFfFlAtgEAtDWtDUjCC^EXA|AFzATxA^xAnJ`UTXfE|JnAxCnDpIbQfa@x@zBCb@`AxEl@rAv@nAp@v@lCrC~@vAn@vAd@fBTdBFfAE`BI|@Q\]PY@[MY_@G_@Be@LYRSVId@CJI~LbA~BD~BKpBWtBi@hIgCdB]|BQhBCbBHtAL|Bf@jBr@fB~@pB|A|SbQL\bEzDbAl@|@`@f@`@n@bAL\\nAXb@\Tf@LLA@xLdJA
22,122654246,122904043,33.8098365,-118.2089454,33.8345656,-118.189386,0,137.89,418.0,400.0,441.5,7384.932,7384.932,5541.835,8327,463,qnjmEztnpUx`@AR@?}JFg@HMb@GdDGVHLNBXCRKPSJSDSRqCFsB?aDKyDWcFi@_CKcJEehAAmE?qF@}CPwC^q]rGyD^qCNmBB_CCcCMoAKwDm@yu@aN]]qAa@]YS_@[k@[W[KaEE]QWa@Kk@CmAEOByE@{@CuWEuQCiDIQEECyCPIJOfO_EvLcDfCo@xBs@|MmDpJaCvBi@f@MpDaA
23,269613577,122992326,34.0327082,-118.1380519,34.1706556,-118.1537238,8,1693.19,1093.6,1027.7,1215.4,19784.225,20163.348,16909.075,29522,2314,k_vnExy`pU?Q}ACgA?@dIJVZlFRhHVZAlEMlDWxCc@vCo@rCo@`CiA`DiD~Ho@dBw@fCmArEc@bC[|Be@`FO`CGxCA|@FfGJhUQ\MjODfDZjGDn@Ap@LvECv@Gn@UdA]v@q@z@}@j@s@TeCX_@BMLa[|@eCC}BQcB[_@Ka@@}Ao@cBcA{K{IyNuLiBiAsB{@qBi@cC[qAGoBAiBJ}B^}FbBmEnAoAR}@@mA@}AKoCe@]C_GcAq@Am@Li@Zc@f@Uf@Ol@Ez@F|@Rr@p@xAXhAP|A?vAMbAy@jFI~ABzANtAVfAhKtYhF`NTPbG`QfFjNt@nCj@tC\xCRvCDzCo@fz@DhDTvEHlANz@dAhKb@pC`B`HvAzFZdCH|ABrCEdBQ|BQrAgC|MWTcEjOWf@g@l@m@\m@NqFb@UXuCZwCh@oLpCsGzAcC^gE`@aAJuLTqBR{AZ_Bf@yAn@wP`JcBn@}A^oBXaBJ_B?a@[iI_AmAAmAFmARkA\kCrAiCzAoBxAyBjBu@^m@Nw@Hq@AeAOqAe@cBeAaKeIs@o@]k@Qk@cAmEi@uBOG_B{Ia@iCM_CYmGWgBe@cBg@iAk@}@mIqKgBeB_BmA}BsAmFqC}Ae@_BOyECw@I_AScA_@_K_GwJwFcCaBiAgAkJkK}@sAg@kA{CcKa@kBO}ACaAXwNGgBScBWkAa@kAs@sAcTs\uBaC_AaA}BiCw@i@gAc@_AQ_D]mA_@eAo@i@m@e@_AYkAKiABqANgAj@{CJuAAqAMoAWsAkBsF}@aBeEcHg@uAkAeFq@sCc@qAk@kAaFoHkJaN[s@a@qAiGyd@c@aDLUGiCLcDoE?eCi@_Cs@g@]Wa@m@mA]c@uBmB}@wAe@Yk@KkAAIBcA?IFuGV_@BAuU_Qv@uADaG@[EiACi@M}@g@i@e@oAe@UAeVFqEC{KBcA^oAXuHbAyAHmIHmCA{IBUFiELm@DsARkGh@cFl@}B`@qHbBaGdBsOfFa@@aCr@}Bd@yBV{BLqC?c}@eDmC@kDZ_C`@s@Pc@GoLzCo@Ri@b@QZi@rAfH@JEBG`IIhICnACXmBj@iIFyAD]vAiERiAFqA@wFaJBGA
24,1752352662,6726939614,34.0267264,-118.1248243,34.1192708,-118.2417774,18,1427.3,869.1,852.8,1287.6,21478.835,21437.215,18367.377,21474,1707,aztnEdg~oUGMKGgBeCaDDaB^kJxC{@JiDAwC@g@Ag@B@r]cDX?tKLJR`DXhLBnANPHvSFvYKzDQlCc@hDg@hCo@jC{@hCyBhFqBzEeAhDmArEc@bC[|Be@`FO`CGxCA|@FfGVvg@L~DTzCtD|b@jBjUx@|LVlCz@tEd@fBxB|F|BzFl@lBj@zBp@rD`@vDN~BHdD@rQHtCZ|Df@tDpJtm@h@xEvAjRdA`NN|BH|CCjCQnDMTk@hD}@hESRwCvKWrAK~AWdFUbB_@bBCb@qBbF}@bB{@pAoA|AmBdBgAh@gA\}AV{@BkDSqHe@WDoJw@_BU_Ba@{@]kCqAi[yQqCwA{DyA}C_A}Cm@sCa@}CWaCI{NL}X`@cCJuCZwCh@oLpCsGzAcC^gE`@aAJuLTqBR{AZ_Bf@yAn@wP`JcBn@}A^oBXaBJ_B?yJ[gBDoBTuBf@{Ah@yBlAoBvAeB|AaBlBgA|AoAvBiAbC}@fCw@pCkAbGwApHm@pBs@hBUf@}AfCeHxKsD~GmA~BQVmI`PeBnCeCjDgCvCuEpEk@n@qi@ph@kBxA}AbAi@?sPlIoA`@yAToADmPBm@FkFIiBQeBc@wAm@iAq@oAeAmAyAaAaBkC}E@_@cC}FmBqEoEvEcI`Iy@iAeA}A_AgAoAiAcA{AaKqP
25,123450582,123370382,33.8934526,-118.1361925,33.8091561,-118.1155807,5,1043.67,713.1,671.8,734.2,14373.852,10905.453,10692.233,11074,794,ayzmEbn`pUjJAPUfEiKXUDe@Ta@|DkJGqz@Co]tCCdB@tSE~@CxGA|C?rBCK?dG@\Bl[GhOE|a@KtLGfPGxh@OtGGvDGjCOlLa@zGWvGStDMhFALJ`f@DRMjTHxSHdA@XDlCBbd@@LH|NInEA~Q@j@CxP@`BG|@E~Bk@`Aa@xAy@dDsBzAcAt@YpAWbAI\?BDjJ@?bCLb@JP
26,122561177,122724074,34.0150256,-118.2303318,33.882036,-118.044241,15,2915.67,1070.6,1058.6,1205.7,26928.57,26928.57,24628.053,26937,2617,yprnEtzrpUmCOoDa@oBGwN@w@BK?KIiER]JgN[eKYgE@FbB@T{CPYAg@UWSWk@{@mDCAq@iGyAoOAg@k@wGG_CAqGIUr@yVBaEJi@FoGPcBZ{AtC{It@qC`@kAlAuEtB_HBi@z@aC~@yC|AeHj@gCdAkDvW_x@r@yCr@kEZ{CPwCFkDAcN@cAA{W@qFD}A?q@TyC^kCr@iDz@eDdAuChRkc@n@oBd@sB`B}Jt@{Dp@_ClPqe@p@{ArA}B~@gAtAqAhGoFdAaAdBwBzAaC`C_FpAqBzPkSjCoC|VyUnBwArBkAjFoCbBkAbCwBda@a`@bRmQxAeBtAwBfG_K|AqBle@oe@|CiCzIeG~HiFbCoApCeA~Bk@|`@qIvBm@|B_A`CqArBwAvAmAjBoBjBgCv`@ym@jPgW`GcJdBwBvB}BfByA~AiAhhA{o@x@_@nO}IhGcDfJyFrVuOvEuCtMyHve@iZzMqIrEoDhDcDpC_DpBeChC}D~BeEzI_RnAaCdBoCtBqClBwBdXwWdDoDvCqDdCiDzDkGxC}Ft@}AhPa_@pFeMfEwIb@OlH_LzAkCjA{BNUdBArBOdBUvCi@\Ql@KhBMrEARFvVCxQACsM
27,270019665,122958032,33.9310447,-118.3981751,33.9555624,-118.2695062,4,1032.3,651.5,633.5,952.8,16234.626,16234.626,14260.562,16245,698,adbnEpssqUHgDLwBJoD@kI?aOLoBHoCAiFKk@YiAE{@CcBMMNsHOwXFyCRgDPmB~CoSVsCR{DBqDAmWMiHIwB]iDe@}C_DqOcAwFqAiG_BwH}C_Pc@iD[gEGcD?qDD_BX}Dh@gEx@{EfBmHpA{D~@_CrCeGzBcE~Ue_@tAmCjAyC`AgDn@yCh@wDV_DLwD@_Dm@aZcAaa@GaLJor@AiEG{CQcEc@{Gk@}F{DaZkGud@[yC]{EQ{EG_FBaSJu@v@mg@GaBU{Aa@wAc@cAk@{@y@}@aAq@}@_@sAYsAIeHMa@K_CC{@@cGOkHa@aFCyRXc@b@oPF{DIqPeAoCEsCJ{Fn@iZnDuCPeCBqGCS_@oF_@]Ic@[wAcBWOyD?Esx@?aD|W@`BB
28,295426300,1362397129,34.1711423,-118.5291614,34.2782897,-118.4198588,1,1017.91,819.9,804.7,1392.7,23480.927,20476.708,20310.373,23491,821,w`qoEbfmrUFoC@clC@gGJ}CV{Cb@wCn@oCx@iCbAaC~DoHrOuXx@eBr@oBp@kC\wBTyBL{CAqO[meAHyCR}BT_BXsAr@uBv@}Ax@gAnAsAlCmBd@HzFqCxAaAl@g@BShAoA~@uA~@qB`AmCZa@d@YhAOr@?XLP\DZE^KTWPm@R_E\gBFIJs[P{DEaCUeB_@iBo@wHqDaBk@gB_@sAQcBImIByJJqCN}BX{Cl@uCz@oCjAiCxAg`@jWwBdAy@ZcBd@eCd@aCR{GFmq@V}CKuD[aQwBqEWmFEcj@Qi^Gcv@MeiAU_OCol@O_CMaEi@{Fu@_EScLG_\I_CC}KCSOiO]u@IIGwEWiBQkAWgAg@_Aq@{@{@u@iAq@yA_@aBSwAI_BMcGOe@DcSCuC@}E?gLH_`@@qU@mBGaHOU[mHg@}GiImw@YuBEg@w@mDeAeDuAeD{AsCw[if@aFuGqIuKDWeAyAaC{DsBkDGc@D[T]`@c@OU
29,3820924310,122634344,33.8670394,-118.266308,33.9826667,-118.3385802,18,1856.0,985.7,933.7,1358.0,20491.835,20491.835,18614.206,23084,1494,}sumEl{ypUD~DBbDP`TJhCZfCVpAf@hB`ElLhL|\lCbI~AjFzBpGvBfGPXz@hCpEjMAVxAlE_D?[\WpI?dCRh@?xb@@lD?rt@I~DYxFUdCk@nEm@vDqQl|@eEnSaL`j@oD|Py@rC}@bCkA`C}AjCoA`BsBxBuBfBwObKe^fUiAz@sFlD{DvCwCjCyC`DeC`DkJtNkdAx_BuAfBeAbAsAdAsBhAeBn@qBd@a@@oBP_BDmyAAeEMeE]sU_D{T_DuFe@yEMcX@cADsUAqa@?c_@CuTHeA@WUgE?oBIkDDeAJkAXeDlAwB\QFkAHyHL_MEw@@q@AoLq@yCOkCD}BTmBb@eK|C}Bb@aBLoCBaH?OFoAE`@_CJcAD_ACoAGiA_BqRcMqO[]GQGyDSgJCiJeBuB_@k@Kg@A}AeC{ImBKuCaJm@yAiAyDgBoFuCsIaDwJSg@yDyLyMia@yCf@kJ?
30,122615019,268166305,34.1346474,-118.0235176,34.0949139,-118.1016241,0,929.32,723.0,685.0,722.2,11372.849,11579.607,10197.225,10296,854,q|ioE~mjoU|ICbMGx@pKnIngA~Fzu@t@pJnEhl@lC~\H|A\pDrD`f@fAlIv@xFf@nD|ArJXbCvJ~r@VxEJ|AzBf`@PdDFh@FxANzAHxA?p@t@xNtb@da@R^DVxSE`_@MtKExA@|JEtZMpL?b@B}CpK
31,122843199,123070480,33.9979849,-118.1907244,33.8157156,-118.1871887,16,1221.83,948.8,948.8,1571.9,24282.588,24282.588,21208.681,24284,1542,ifonE`ckpUJsBrEaJfBcD`BoDlGgMvAuCf@qAb@_AuIkGsA}AQYKWAW[cAAMg@wAGk@_@_BMkA?}@F]Ri@Za@rLkFL]pBaAxA_ArAgAlAsAlGsIfCwC~C}ChDoCpDeC|CiBzDmB~D}AnDeA|J}B~Ba@jFg@hFUnFClFJ`G`@dLx@|BDhCGlJk@|CE|CH|CTzCb@vCp@tC|@`IvCrCr@`C^pWtBnJd@|HRbHBrIKlTm@~CDfk@xD~B\|Bl@xBz@tBhAjBvAfBbBzAlBvH~LzAnBbBdBlBxAnBjA~B`ArBl@~Bb@zCV`C@`CI`C[vCo@~FuA`C_@fBMbCEjCHxBTvmAhO|Cj@|Bn@tCfAfAf@xBpAnBtAnD`DbHvGd@l@pBzAfC|AlB|@xBt@tD`AlEx@lEh@nJv@lAFlS`BfJp@dFl@dFz@rFlA~EzApE`Bn@ZnEbBdD~@zCj@nHhA^BbTdDl@FfEn@xAPxYrE|AZp@TnDdAlDrA~LhGvUxL`LjGdVfOdDfBfFzB`FbBlEjAdFbAfEj@`E\hEPhQj@|DX|Dl@fWrEdb@nHpDl@hCVjDNfC?\PbDGrCUjAOFGhP{CZC|Du@|@IdAERD^TJPFZ?^G\QTWL[@]MSWKk@GiBBwCNkCZaCt@qD~@_DlEoL~EyOGY~Pab@x@aBb@KnA}AfBwBhByBZYV?VL\^b@e@`@o@pAyDVaAhDB`DC?oLqAA
